,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
21,chr3,3831601,3831703,102,0.0,0.0,5.32,-4.01,-4.01,
22,chr3,4027201,4027203,2,16.78,16.78,5.54,6.13551303876183,6.13551303876183,1.598784834390635
23,chr3,4091101,4091103,2,17.03,17.03,5.59,6.187742327851468,6.187742327851468,1.6071582468353525
24,chr3,4256801,4257303,502,17.003999999999998,20.77,5.59,6.17396374396782,8.169738624960718,1.604953975908622
25,chr3,4979101,4979303,202,0.0,0.0,5.078333333333333,-4.01,-4.01,
26,chr3,5283901,5283903,2,0.0,0.0,5.39,-4.01,-4.01,
27,chr3,5565201,5565203,2,16.07,16.07,5.38,6.0114123091917815,6.0114123091917815,1.5786918511184695
28,chr3,6220501,6220503,2,0.0,0.0,5.36,-4.01,-4.01,
29,chr3,6388801,6388803,2,0.0,0.0,5.45,-4.01,-4.01,
30,chr3,6861401,6861403,2,0.0,0.0,5.29,-4.01,-4.01,
31,chr3,7162701,7162703,2,20.97,20.97,5.21,9.086269762875906,9.086269762875906,2.0089715838180844
32,chr3,8412301,8412303,2,0.0,0.0,5.27,-4.01,-4.01,
33,chr3,8440301,8440303,2,0.0,0.0,5.19,-4.01,-4.01,
34,chr3,8501001,8501003,2,0.0,0.0,5.045,-4.01,-4.01,
35,chr3,8540001,8540003,2,0.0,0.0,5.01,-4.01,-4.01,
36,chr3,8678501,8678603,102,0.0,0.0,4.9475,-4.01,-4.01,
37,chr3,8767801,8767803,2,0.0,0.0,5.07,-4.01,-4.01,
38,chr3,8773201,8773203,2,0.0,0.0,5.05,-4.01,-4.01,
39,chr3,9106801,9106803,2,0.0,0.0,5.005,-4.01,-4.01,
40,chr3,9397501,9397703,202,0.0,0.0,5.36,-4.01,-4.01,
41,chr3,9553601,9553703,102,0.0,0.0,5.04,-4.01,-4.01,
42,chr3,9671701,9671703,2,14.83,14.83,4.72,6.470466024701306,6.470466024701306,1.6516598330927894
43,chr3,9769701,9769703,2,0.0,0.0,4.665,-4.01,-4.01,
44,chr3,9915301,9915603,302,0.0,0.0,4.63375,-4.01,-4.01,
45,chr3,9940801,9940803,2,0.0,0.0,4.74,-4.01,-4.01,
46,chr3,10011001,10011003,2,0.0,0.0,4.86,-4.01,-4.01,
47,chr3,10070301,10070303,2,0.0,0.0,4.83,-4.01,-4.01,
48,chr3,10164601,10164603,2,0.0,0.0,4.865,-4.01,-4.01,
49,chr3,10319801,10319903,102,0.0,0.0,4.82,-4.01,-4.01,
50,chr3,10350101,10350203,102,0.0,0.0,4.84,-4.01,-4.01,
51,chr3,10355801,10355803,2,0.0,0.0,4.84,-4.01,-4.01,
52,chr3,10692601,10692603,2,0.0,0.0,5.005,-4.01,-4.01,
53,chr3,10707701,10708103,402,0.0,0.0,4.98,-4.01,-4.01,
54,chr3,10744901,10745403,502,0.0,0.0,4.95,-4.009999999999999,-4.01,
55,chr3,10785601,10785603,2,14.88,14.88,4.9,6.158779182136862,6.158779182136862,1.602520872105461
56,chr3,10816101,10816203,102,0.0,0.0,4.81,-4.01,-4.01,
57,chr3,10992701,10992803,102,0.0,0.0,4.74,-4.01,-4.01,
58,chr3,11144401,11144403,2,15.47,15.47,4.88,6.553806549268447,6.553806549268447,1.6645201438861497
59,chr3,11154401,11154503,102,0.0,0.0,4.84,-4.01,-4.01,
60,chr3,11236501,11236503,2,0.0,0.0,4.98,-4.01,-4.01,
61,chr3,11292701,11292703,2,0.0,0.0,5.055,-4.01,-4.01,
62,chr3,11464001,11464003,2,15.99,15.99,4.98,6.674557957234544,6.674557957234544,1.682952291412251
63,chr3,11599501,11599503,2,0.0,0.0,4.835,-4.01,-4.01,
64,chr3,11605101,11605203,102,0.0,0.0,4.8575,-4.01,-4.01,
65,chr3,12004501,12004703,202,0.0,0.0,5.223333333333334,-4.01,-4.01,
66,chr3,12287601,12287803,202,0.0,0.0,5.428333333333334,-4.01,-4.01,
67,chr3,12603901,12603903,2,15.1,15.1,4.84,6.404954301058551,6.404954301058551,1.6414695969378468
68,chr3,12714501,12714603,102,0.0,0.0,4.74,-4.01,-4.01,
69,chr3,12892701,12892803,102,0.0,0.0,4.46,-4.01,-4.01,
70,chr3,12967501,12967803,302,0.0,0.0,4.33,-4.01,-4.01,
71,chr3,13038201,13038303,102,0.0,0.0,4.31,-4.01,-4.01,
72,chr3,13068401,13068403,2,0.0,0.0,4.405,-4.01,-4.01,
73,chr3,13100001,13100903,902,0.0,0.0,4.36,-4.01,-4.01,
74,chr3,13282701,13283103,402,0.0,0.0,4.58,-4.01,-4.01,
75,chr3,13400201,13400203,2,15.39,15.39,4.56,7.160854814634052,7.160854814634052,1.7548875021634687
76,chr3,13419801,13420303,502,0.0,0.0,4.54,-4.009999999999999,-4.01,
77,chr3,13431701,13431703,2,0.0,0.0,4.54,-4.01,-4.01,
78,chr3,13480301,13480503,202,0.0,0.0,4.5,-4.01,-4.01,
79,chr3,13517701,13517703,2,0.0,0.0,4.46,-4.01,-4.01,
80,chr3,13549101,13549203,102,0.0,0.0,4.43,-4.01,-4.01,
81,chr3,13655201,13655403,202,0.0,0.0,4.555,-4.01,-4.01,
82,chr3,13707101,13707103,2,0.0,0.0,4.65,-4.01,-4.01,
83,chr3,13878101,13878103,2,0.0,0.0,4.9,-4.01,-4.01,
84,chr3,13880001,13880103,102,0.0,0.0,4.907500000000001,-4.01,-4.01,
85,chr3,14180801,14180803,2,41.65,41.65,4.965,22.013479658904398,22.013479658904398,3.068450872724536
86,chr3,14247101,14247103,2,14.45,14.45,4.79,6.099432823628509,6.099432823628509,1.592971931651861
87,chr3,14293401,14293403,2,0.0,0.0,4.69,-4.01,-4.01,
88,chr3,14297801,14297803,2,0.0,0.0,4.69,-4.01,-4.01,
89,chr3,14396701,14396703,2,0.0,0.0,4.46,-4.01,-4.01,
90,chr3,14402601,14402603,2,0.0,0.0,4.46,-4.01,-4.01,
91,chr3,14810601,14810603,2,0.0,0.0,4.995,-4.01,-4.01,
92,chr3,14846801,14846803,2,15.01,15.01,5.03,6.002840854263756,6.002840854263756,1.5772936718151613
93,chr3,14947501,14947903,402,0.0,0.0,5.12,-4.01,-4.01,
94,chr3,15061901,15062303,402,0.0,0.0,5.3020000000000005,-4.01,-4.01,
95,chr3,15163001,15163103,102,0.0,0.0,5.23,-4.01,-4.01,
96,chr3,15859201,15859903,702,0.0,0.0,5.41,-4.01,-4.01,
97,chr3,16028101,16028103,2,16.2,16.2,5.4,6.049956489014994,6.049956489014994,1.584962500721156
98,chr3,16117601,16117903,302,0.0,0.0,5.36,-4.01,-4.01,
99,chr3,16513501,16513603,102,0.0,0.0,5.36,-4.01,-4.01,
100,chr3,16537901,16538103,202,0.0,0.0,5.39,-4.01,-4.01,
101,chr3,16604501,16604703,202,0.0,0.0,5.510000000000001,-4.01,-4.01,
102,chr3,16885001,16885003,2,0.0,0.0,5.48,-4.01,-4.01,
103,chr3,16980201,16980303,102,0.0,0.0,5.47,-4.01,-4.01,
104,chr3,18425201,18425703,502,0.0,0.0,5.4875,-4.009999999999999,-4.01,
105,chr3,18445001,18445203,202,0.0,0.0,5.463333333333334,-4.01,-4.01,
106,chr3,18788101,18788703,602,0.0,0.0,5.2700000000000005,-4.009999999999999,-4.01,
107,chr3,18826301,18827103,802,0.0,0.0,5.39,-4.01,-4.01,
108,chr3,19274801,19274803,2,0.0,0.0,5.375,-4.01,-4.01,
109,chr3,19702601,19702703,102,0.0,0.0,5.35,-4.01,-4.01,
110,chr3,19855701,19855703,2,0.0,0.0,5.145,-4.01,-4.01,
111,chr3,20040101,20040503,402,0.0,0.0,5.06,-4.01,-4.01,
112,chr3,20062001,20062103,102,0.0,0.0,5.07,-4.01,-4.01,
113,chr3,20212601,20212603,2,0.0,0.0,5.31,-4.01,-4.01,
114,chr3,20706901,20706903,2,0.0,0.0,5.28,-4.01,-4.01,
115,chr3,20866801,20866903,102,0.0,0.0,5.415,-4.01,-4.01,
116,chr3,21682501,21682503,2,0.0,0.0,5.13,-4.01,-4.01,
117,chr3,22697601,22697603,2,89.13,89.13,5.49,45.257180454761475,45.257180454761475,4.021033051551372
118,chr3,22741101,22741103,2,18.67,18.67,5.41,7.386046157288808,7.386046157288808,1.7870214283993868
119,chr3,23203301,23203303,2,0.0,0.0,5.39,-4.01,-4.01,
120,chr3,23735701,23735703,2,0.0,0.0,5.14,-4.01,-4.01,
121,chr3,23805901,23806503,602,0.0,0.0,5.099285714285714,-4.009999999999999,-4.01,
122,chr3,23811001,23811003,2,0.0,0.0,5.095,-4.01,-4.01,
123,chr3,23944901,23945903,1002,0.0,0.0,5.2272727272727275,-4.009999999999999,-4.01,
124,chr3,24161901,24161903,2,0.0,0.0,5.55,-4.01,-4.01,
125,chr3,24496801,24496803,2,0.0,0.0,5.4,-4.01,-4.01,
126,chr3,24506701,24506703,2,0.0,0.0,5.39,-4.01,-4.01,
127,chr3,24630701,24630703,2,0.0,0.0,5.43,-4.01,-4.01,
128,chr3,24829101,24829403,302,0.0,0.0,5.29125,-4.01,-4.01,
129,chr3,25333401,25333403,2,16.58,16.58,5.3,6.430037425578999,6.430037425578999,1.645379742045189
130,chr3,25760801,25760903,102,31.655,42.13,5.282500000000001,14.911935215044029,20.777854820464096,2.5831406282884934
131,chr3,25783501,25783503,2,0.0,0.0,5.26,-4.01,-4.01,
132,chr3,26398301,26398603,302,17.615,18.33,5.33,6.953125859436991,7.350520382422669,1.724597036735788
133,chr3,26636701,26636703,2,0.0,0.0,5.225,-4.01,-4.01,
134,chr3,26730901,26731303,402,16.076,20.45,5.287,6.1705521230230875,8.614752623273482,1.6043872506778034
135,chr3,27483901,27484203,302,0.0,0.0,5.16375,-4.01,-4.01,
136,chr3,27632801,27632803,2,0.0,0.0,5.035,-4.01,-4.01,
137,chr3,27883901,27884003,102,0.0,0.0,5.2425,-4.01,-4.01,
138,chr3,27901301,27901303,2,0.0,0.0,5.22,-4.01,-4.01,
139,chr3,28064201,28064203,2,17.41,17.41,5.27,6.949355512919102,6.949355512919102,1.7240413360138866
140,chr3,28448801,28448803,2,16.19,16.19,5.35,6.127477119837011,6.127477119837011,1.5974921890140568
141,chr3,29559501,29559503,2,16.48,16.48,5.355,6.279535227954009,6.279535227954009,1.6217577624329624
142,chr3,29798301,29798303,2,0.0,0.0,5.31,-4.01,-4.01,
143,chr3,30063001,30063403,402,0.0,0.0,5.34,-4.01,-4.01,
144,chr3,30193001,30193003,2,0.0,0.0,5.28,-4.01,-4.01,
145,chr3,30409201,30409203,2,16.08,16.08,5.39,6.000491628505056,6.000491628505056,1.5769102284264231
146,chr3,31202701,31202703,2,16.68,16.68,5.3,6.485931680956059,6.485931680956059,1.654055023994102
147,chr3,31491301,31491403,102,20.15,24.43,5.25,8.532726080239804,10.94778377352212,1.9403905108618447
148,chr3,31532901,31533003,102,0.0,0.0,5.25,-4.01,-4.01,
149,chr3,31672301,31672303,2,0.0,0.0,5.135,-4.01,-4.01,
150,chr3,31738001,31738003,2,15.59,15.59,5.18,6.078551040510982,6.078551040510982,1.589596925011231
151,chr3,31857601,31857603,2,0.0,0.0,5.08,-4.01,-4.01,
152,chr3,31965401,31965803,402,0.0,0.0,5.1,-4.01,-4.01,
153,chr3,31981001,31981103,102,0.0,0.0,5.0975,-4.01,-4.01,
154,chr3,32106601,32106703,102,0.0,0.0,5.18,-4.01,-4.01,
155,chr3,32169801,32169803,2,0.0,0.0,5.08,-4.01,-4.01,
156,chr3,32391901,32391903,2,0.0,0.0,5.03,-4.01,-4.01,
157,chr3,32570501,32570503,2,0.0,0.0,4.91,-4.01,-4.01,
158,chr3,32592501,32592503,2,0.0,0.0,4.98,-4.01,-4.01,
159,chr3,32644401,32644503,102,0.0,0.0,4.97,-4.01,-4.01,
160,chr3,33097001,33097103,102,0.0,0.0,5.032500000000001,-4.01,-4.01,
161,chr3,33114201,33114603,402,0.0,0.0,5.01,-4.01,-4.01,
162,chr3,33259501,33259503,2,0.0,0.0,5.38,-4.01,-4.01,
163,chr3,33440101,33440303,202,0.0,0.0,5.426666666666667,-4.01,-4.01,
164,chr3,33676201,33676503,302,17.535,18.55,5.32,6.926981482924776,7.492175367888858,1.7207392797516228
165,chr3,33757901,33757903,2,0.0,0.0,5.31,-4.01,-4.01,
166,chr3,34009001,34009003,2,0.0,0.0,5.32,-4.01,-4.01,
167,chr3,34394201,34394203,2,16.84,16.84,5.26,6.646941140551725,6.646941140551725,1.6787574337740938
168,chr3,34528101,34528103,2,0.0,0.0,5.305,-4.01,-4.01,
169,chr3,34942801,34942803,2,0.0,0.0,5.42,-4.01,-4.01,
170,chr3,35438201,35438203,2,0.0,0.0,5.235,-4.01,-4.01,
171,chr3,35539801,35539803,2,0.0,0.0,5.25,-4.01,-4.01,
172,chr3,35564101,35564503,402,0.0,0.0,5.23,-4.01,-4.01,
173,chr3,35958101,35958103,2,0.0,0.0,5.41,-4.01,-4.01,
174,chr3,35986901,35986903,2,0.0,0.0,5.43,-4.01,-4.01,
175,chr3,36380301,36380403,102,0.0,0.0,5.29,-4.01,-4.01,
176,chr3,36634101,36634203,102,0.0,0.0,5.28,-4.01,-4.01,
177,chr3,36764201,36764303,102,0.0,0.0,5.24,-4.01,-4.01,
178,chr3,36791701,36791703,2,16.21,16.21,5.18,6.433123479061209,6.433123479061209,1.6458600878309877
179,chr3,36879701,36879903,202,0.0,0.0,5.16,-4.01,-4.01,
180,chr3,36896901,36896903,2,0.0,0.0,5.145,-4.01,-4.01,
181,chr3,36944701,36944703,2,0.0,0.0,5.075,-4.01,-4.01,
182,chr3,37176701,37176703,2,0.0,0.0,5.085,-4.01,-4.01,
183,chr3,37452001,37452603,602,0.0,0.0,5.200714285714286,-4.009999999999999,-4.01,
184,chr3,37861601,37862103,502,0.0,0.0,5.21,-4.009999999999999,-4.01,
185,chr3,37999101,37999103,2,0.0,0.0,4.86,-4.01,-4.01,
186,chr3,38029301,38029603,302,0.0,0.0,4.76,-4.01,-4.01,
187,chr3,38084401,38084503,102,35.44499999999999,35.48,4.6825,19.58715750300984,19.621272786036393,2.9202312304519573
188,chr3,38162301,38162303,2,0.0,0.0,4.88,-4.01,-4.01,
189,chr3,38184901,38184903,2,22.06,22.06,4.89,10.526869168674066,10.526869168674066,2.1735264206391487
190,chr3,38255501,38255503,2,0.0,0.0,4.88,-4.01,-4.01,
191,chr3,38347001,38347103,102,0.0,0.0,5.04,-4.01,-4.01,
192,chr3,38410001,38410003,2,16.07,16.07,4.92,6.838724405850207,6.838724405850207,1.707639708335854
193,chr3,38453901,38454303,402,0.0,0.0,4.88,-4.01,-4.01,
194,chr3,38572001,38572103,102,0.0,0.0,4.85,-4.01,-4.01,
195,chr3,38640501,38640503,2,0.0,0.0,4.96,-4.01,-4.01,
196,chr3,38649601,38649603,2,0.0,0.0,4.99,-4.01,-4.01,
197,chr3,38752301,38752303,2,0.0,0.0,5.365,-4.01,-4.01,
198,chr3,39153301,39153603,302,0.0,0.0,4.95,-4.01,-4.01,
199,chr3,39177801,39177803,2,0.0,0.0,4.96,-4.01,-4.01,
200,chr3,39719801,39720703,902,0.0,0.0,5.458,-4.01,-4.01,
201,chr3,39809401,39809503,102,0.0,0.0,5.47,-4.01,-4.01,
202,chr3,40203701,40203803,102,0.0,0.0,5.2475000000000005,-4.01,-4.01,
203,chr3,40734001,40734003,2,0.0,0.0,5.23,-4.01,-4.01,
204,chr3,40896401,40896403,2,0.0,0.0,5.37,-4.01,-4.01,
205,chr3,41377501,41377503,2,16.09,16.09,5.27,6.2073513181982145,6.2073513181982145,1.6102894590862318
206,chr3,41778401,41778403,2,18.98,18.98,5.35,7.672352548361455,7.672352548361455,1.8268691957326002
207,chr3,42013601,42014003,402,0.0,0.0,4.896,-4.01,-4.01,
208,chr3,42240801,42240803,2,15.97,15.97,5.12,6.402898144550216,6.402898144550216,1.6411485974112325
209,chr3,42433601,42433603,2,17.13,17.13,5.095,7.122698346138794,7.122698346138794,1.749371099918185
210,chr3,42502301,42502603,302,0.0,0.0,5.02,-4.01,-4.01,
211,chr3,42654401,42654503,102,0.0,0.0,4.8375,-4.01,-4.01,
212,chr3,42664601,42664603,2,0.0,0.0,4.87,-4.01,-4.01,
213,chr3,42703201,42703203,2,0.0,0.0,4.915,-4.01,-4.01,
214,chr3,42773001,42773003,2,0.0,0.0,4.88,-4.01,-4.01,
215,chr3,42798001,42798603,602,0.0,0.0,4.920000000000001,-4.009999999999999,-4.01,
216,chr3,42912201,42912603,402,0.0,0.0,5.03,-4.01,-4.01,
217,chr3,43105801,43105803,2,0.0,0.0,5.07,-4.01,-4.01,
218,chr3,43286501,43286903,402,0.0,0.0,5.07,-4.01,-4.01,
219,chr3,43569501,43569803,302,18.07,20.84,5.3,7.262861830697184,8.81113270464173,1.769532241414038
220,chr3,43614801,43614803,2,0.0,0.0,5.26,-4.01,-4.01,
221,chr3,43739601,43739603,2,0.0,0.0,5.15,-4.01,-4.01,
222,chr3,43882401,43882403,2,0.0,0.0,5.05,-4.01,-4.01,
223,chr3,43995401,43995403,2,0.0,0.0,5.04,-4.01,-4.01,
224,chr3,43999201,43999203,2,0.0,0.0,5.05,-4.01,-4.01,
225,chr3,44257301,44257303,2,0.0,0.0,5.41,-4.01,-4.01,
226,chr3,44318601,44318603,2,0.0,0.0,5.24,-4.01,-4.01,
227,chr3,44510501,44510503,2,0.0,0.0,4.9,-4.01,-4.01,
228,chr3,44581101,44581203,102,0.0,0.0,5.012499999999999,-4.01,-4.01,
229,chr3,44821101,44821303,202,0.0,0.0,5.0,-4.01,-4.01,
230,chr3,44862101,44862103,2,0.0,0.0,4.97,-4.01,-4.01,
231,chr3,44894101,44894203,102,0.0,0.0,4.945,-4.01,-4.01,
232,chr3,44976001,44976003,2,0.0,0.0,4.84,-4.01,-4.01,
233,chr3,45133601,45133603,2,0.0,0.0,4.88,-4.01,-4.01,
234,chr3,45146201,45146203,2,0.0,0.0,4.895,-4.01,-4.01,
235,chr3,45225201,45226403,1202,0.0,0.0,5.064615384615385,-4.009999999999999,-4.01,
236,chr3,45371901,45371903,2,17.04,17.04,5.29,6.705155501478407,6.705155501478407,1.6875857081118122
237,chr3,45568401,45568603,202,0.0,0.0,5.13,-4.01,-4.01,
238,chr3,45594001,45594203,202,0.0,0.0,5.13,-4.01,-4.01,
239,chr3,45650401,45650403,2,0.0,0.0,5.1,-4.01,-4.01,
240,chr3,46494601,46494903,302,0.0,0.0,4.98,-4.01,-4.01,
241,chr3,47022201,47022203,2,0.0,0.0,4.77,-4.01,-4.01,
242,chr3,47055901,47055903,2,0.0,0.0,4.91,-4.01,-4.01,
243,chr3,47158201,47158203,2,16.85,16.85,5.155,6.845866831585906,6.845866831585906,1.7087042587011125
244,chr3,47163601,47164003,402,0.0,0.0,5.15,-4.01,-4.01,
245,chr3,47316601,47316603,2,16.41,16.41,4.83,7.227554714101862,7.227554714101862,1.7644801446779395
246,chr3,47417901,47418003,102,0.0,0.0,4.64,-4.01,-4.01,
247,chr3,47475801,47475903,102,0.0,0.0,4.64,-4.01,-4.01,
248,chr3,47489701,47489703,2,0.0,0.0,4.655,-4.01,-4.01,
249,chr3,47578001,47578903,902,0.0,0.0,4.880000000000001,-4.01,-4.01,
250,chr3,47602201,47602203,2,0.0,0.0,4.94,-4.01,-4.01,
251,chr3,47781601,47781703,102,0.0,0.0,4.8675,-4.01,-4.01,
252,chr3,47803201,47803203,2,0.0,0.0,4.9,-4.01,-4.01,
253,chr3,47825101,47825103,2,0.0,0.0,4.89,-4.01,-4.01,
254,chr3,47952101,47952103,2,0.0,0.0,5.01,-4.01,-4.01,
255,chr3,48056101,48056803,702,0.0,0.0,4.960625,-4.01,-4.01,
256,chr3,48188101,48188103,2,0.0,0.0,4.84,-4.01,-4.01,
257,chr3,48202501,48202603,102,26.369999999999997,36.83,4.86,13.236508620180242,19.61236403086629,2.439869352258779
258,chr3,48429301,48429503,202,0.0,0.0,4.748333333333334,-4.01,-4.01,
259,chr3,48447001,48447003,2,0.0,0.0,4.69,-4.01,-4.01,
260,chr3,48486301,48486403,102,0.0,0.0,4.44,-4.01,-4.01,
261,chr3,48647301,48647603,302,0.0,0.0,4.39,-4.01,-4.01,
262,chr3,48656101,48656103,2,0.0,0.0,4.39,-4.01,-4.01,
263,chr3,48662601,48662603,2,0.0,0.0,4.38,-4.01,-4.01,
264,chr3,48685901,48685903,2,0.0,0.0,4.44,-4.01,-4.01,
265,chr3,48734601,48734703,102,0.0,0.0,4.65,-4.01,-4.01,
266,chr3,49093601,49093703,102,0.0,0.0,4.55,-4.01,-4.01,
267,chr3,49166101,49166203,102,0.0,0.0,4.7,-4.01,-4.01,
268,chr3,49411501,49411903,402,0.0,0.0,4.639,-4.01,-4.01,
269,chr3,49451101,49451103,2,0.0,0.0,4.64,-4.01,-4.01,
270,chr3,49470201,49470503,302,0.0,0.0,4.7,-4.01,-4.01,
271,chr3,49548301,49548303,2,13.96,13.96,4.67,6.018239192066558,6.018239192066558,1.5798044864999905
272,chr3,49554501,49554603,102,0.0,0.0,4.64,-4.01,-4.01,
273,chr3,49803301,49803303,2,0.0,0.0,4.48,-4.01,-4.01,
274,chr3,49901801,49901803,2,0.0,0.0,4.52,-4.01,-4.01,
275,chr3,50084401,50084703,302,0.0,0.0,4.6025,-4.01,-4.01,
276,chr3,50107001,50107003,2,14.16,14.16,4.53,6.422708245072603,6.422708245072603,1.6442383100367624
277,chr3,50215801,50215803,2,0.0,0.0,4.155,-4.01,-4.01,
278,chr3,50236501,50236503,2,0.0,0.0,4.11,-4.01,-4.01,
279,chr3,50273001,50273003,2,0.0,0.0,4.0649999999999995,-4.01,-4.01,
280,chr3,50321201,50321203,2,0.0,0.0,4.1850000000000005,-4.01,-4.01,
281,chr3,50364901,50364903,2,0.0,0.0,4.255,-4.01,-4.01,
282,chr3,50373601,50374303,702,0.0,0.0,4.291874999999999,-4.01,-4.01,
283,chr3,50470601,50470603,2,0.0,0.0,4.42,-4.01,-4.01,
284,chr3,50503101,50503703,602,0.0,0.0,4.449285714285714,-4.009999999999999,-4.01,
285,chr3,50675001,50675303,302,0.0,0.0,4.92,-4.01,-4.01,
286,chr3,50729501,50729503,2,0.0,0.0,5.11,-4.01,-4.01,
287,chr3,51249201,51249503,302,0.0,0.0,5.4,-4.01,-4.01,
288,chr3,51385401,51385403,2,0.0,0.0,5.11,-4.01,-4.01,
289,chr3,51441901,51441903,2,15.06,15.06,4.94,6.193878539297626,6.193878539297626,1.6081388230872506
290,chr3,51499701,51499703,2,0.0,0.0,4.75,-4.01,-4.01,
291,chr3,51538801,51538803,2,0.0,0.0,4.82,-4.01,-4.01,
292,chr3,51607701,51607903,202,0.0,0.0,4.57,-4.01,-4.01,
293,chr3,51706701,51706903,202,0.0,0.0,4.8,-4.01,-4.01,
294,chr3,51794501,51794503,2,0.0,0.0,4.89,-4.01,-4.01,
295,chr3,51955901,51956203,302,0.0,0.0,4.65,-4.01,-4.01,
296,chr3,51967301,51967703,402,0.0,0.0,4.62,-4.01,-4.01,
297,chr3,51990401,51990403,2,0.0,0.0,4.62,-4.01,-4.01,
298,chr3,52056101,52056503,402,0.0,0.0,4.45,-4.01,-4.01,
299,chr3,52245801,52245803,2,0.0,0.0,4.49,-4.01,-4.01,
300,chr3,52270901,52270903,2,13.69,13.69,4.4,6.379859628138228,6.379859628138228,1.6375470177332396
301,chr3,52297601,52297603,2,0.0,0.0,4.355,-4.01,-4.01,
302,chr3,52345401,52345403,2,0.0,0.0,4.26,-4.01,-4.01,
303,chr3,52410101,52410403,302,0.0,0.0,4.07,-4.01,-4.01,
304,chr3,52455701,52455803,102,0.0,0.0,4.25,-4.01,-4.01,
305,chr3,52533601,52534003,402,0.0,0.0,4.5840000000000005,-4.01,-4.01,
306,chr3,52554101,52554103,2,14.3,14.3,4.6,6.3719560036871865,6.3719560036871865,1.6363093807213769
307,chr3,52859501,52859503,2,24.48,24.48,4.88,12.02331142021254,12.02331142021254,2.3266505051297655
308,chr3,52897401,52897503,102,0.0,0.0,4.88,-4.01,-4.01,
309,chr3,53045201,53046303,1102,0.0,0.0,4.942083333333333,-4.009999999999999,-4.01,
310,chr3,53053801,53053803,2,0.0,0.0,4.915,-4.01,-4.01,
311,chr3,53255701,53256003,302,0.0,0.0,4.65875,-4.01,-4.01,
312,chr3,53366101,53366103,2,15.51,15.51,5.195,6.007188507277977,6.007188507277977,1.578003032131879
313,chr3,53494501,53494703,202,0.0,0.0,5.38,-4.01,-4.01,
314,chr3,53664301,53664303,2,0.0,0.0,5.16,-4.01,-4.01,
315,chr3,53718501,53718703,202,0.0,0.0,5.06,-4.01,-4.01,
316,chr3,53751601,53751603,2,0.0,0.0,4.91,-4.01,-4.01,
317,chr3,53823601,53823703,102,0.0,0.0,4.9325,-4.01,-4.01,
318,chr3,53846201,53846203,2,0.0,0.0,4.96,-4.01,-4.01,
319,chr3,53925101,53925203,102,16.415,16.76,5.1,6.697617473624276,6.898014818637909,1.6864455977141226
320,chr3,54121801,54122703,902,0.0,0.0,5.18,-4.01,-4.01,
321,chr3,55474601,55474803,202,0.0,0.0,5.201666666666667,-4.01,-4.01,
322,chr3,55488201,55488303,102,0.0,0.0,5.135,-4.01,-4.01,
323,chr3,55583501,55583503,2,0.0,0.0,5.02,-4.01,-4.01,
324,chr3,55720101,55720103,2,0.0,0.0,5.14,-4.01,-4.01,
325,chr3,56468601,56468703,102,0.0,0.0,5.4,-4.01,-4.01,
326,chr3,56570701,56570803,102,0.0,0.0,5.297499999999999,-4.01,-4.01,
327,chr3,56584001,56584003,2,0.0,0.0,5.27,-4.01,-4.01,
328,chr3,56630801,56630803,2,0.0,0.0,5.21,-4.01,-4.01,
