,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
54,chr4,1346901,1346903,2,0.0,0.0,4.04,-4.01,-4.01,
55,chr4,1364201,1364203,2,0.0,0.0,4.11,-4.01,-4.01,
56,chr4,1395201,1395203,2,0.0,0.0,4.05,-4.01,-4.01,
57,chr4,1397401,1398403,1002,33.971000000000004,68.6,4.01,22.101080475352926,47.51933374931996,3.0826295454795196
58,chr4,1399301,1399303,2,0.0,0.0,4.015,-4.01,-4.01,
59,chr4,1403101,1403703,602,0.0,0.0,4.04,-4.009999999999999,-4.01,
60,chr4,1406001,1406703,702,0.0,0.0,4.05,-4.01,-4.01,
61,chr4,1407801,1408003,202,0.0,0.0,4.05,-4.01,-4.01,
62,chr4,1414401,1414803,402,0.0,0.0,3.9900000000000007,-4.01,-4.01,
63,chr4,1421201,1421203,2,12.4,12.4,3.99,6.31323618397169,6.31323618397169,1.6358794690518916
64,chr4,1429401,1434103,4702,0.0,0.0,3.9519791666666673,-4.009999999999999,-4.01,
65,chr4,1434701,1435603,902,51.574,88.76,3.9300000000000006,35.792579710818316,63.64333899254088,3.7140427254851396
66,chr4,1435801,1441403,5602,0.0,0.0,3.914298245614035,-4.009999999999999,-4.01,
67,chr4,1513001,1513203,202,0.0,0.0,3.77,-4.01,-4.01,
68,chr4,1514601,1514603,2,12.45,12.45,3.76,6.911927224213143,6.911927224213143,1.7273411752778058
69,chr4,1520701,1521003,302,0.0,0.0,3.72,-4.01,-4.01,
70,chr4,1524401,1524403,2,12.15,12.15,3.76,6.677081025566898,6.677081025566898,1.692151746815506
71,chr4,1527501,1527503,2,11.75,11.75,3.78,6.315285338587188,6.315285338587188,1.6362026172312896
72,chr4,1536401,1536403,2,0.0,0.0,3.81,-4.01,-4.01,
73,chr4,1538401,1538403,2,0.0,0.0,3.815,-4.01,-4.01,
74,chr4,1578801,1579303,502,0.0,0.0,3.97,-4.009999999999999,-4.01,
75,chr4,1580801,1580803,2,0.0,0.0,3.98,-4.01,-4.01,
76,chr4,1592801,1593203,402,0.0,0.0,3.9590000000000005,-4.01,-4.01,
77,chr4,1601801,1601903,102,0.0,0.0,3.9525,-4.01,-4.01,
78,chr4,1620701,1620703,2,12.55,12.55,3.92,6.5892134002230645,6.5892134002230645,1.6787618047229262
79,chr4,1623201,1623203,2,0.0,0.0,3.9,-4.01,-4.01,
80,chr4,1628201,1628703,502,0.0,0.0,3.8733333333333335,-4.009999999999999,-4.01,
81,chr4,1650301,1650303,2,11.47,11.47,3.79,6.073689468746073,6.073689468746073,1.5975956378447334
82,chr4,1655101,1655203,102,0.0,0.0,3.71,-4.01,-4.01,
83,chr4,1684201,1684503,302,0.0,0.0,3.72,-4.01,-4.01,
84,chr4,1707201,1707203,2,126.02,126.02,3.8,94.77843761616896,94.77843761616896,5.051509485983915
85,chr4,1708701,1708703,2,11.77,11.77,3.83,6.211210755267169,6.211210755267169,1.6196980231134872
86,chr4,1712001,1712603,602,0.0,0.0,3.829999999999999,-4.009999999999999,-4.01,
87,chr4,1721001,1721603,602,0.0,0.0,3.859285714285714,-4.009999999999999,-4.01,
88,chr4,1749101,1749303,202,0.0,0.0,3.938333333333333,-4.01,-4.01,
89,chr4,1756901,1756903,2,12.62,12.62,3.98,6.498920483913823,6.498920483913823,1.6648715744389
90,chr4,1761401,1761403,2,0.0,0.0,3.97,-4.01,-4.01,
91,chr4,1763501,1763503,2,0.0,0.0,4.005,-4.01,-4.01,
92,chr4,1767201,1767803,602,0.0,0.0,4.03,-4.009999999999999,-4.01,
93,chr4,1783501,1783503,2,0.0,0.0,4.105,-4.01,-4.01,
94,chr4,1793101,1793703,602,0.0,0.0,4.149285714285713,-4.009999999999999,-4.01,
95,chr4,1794801,1795303,502,0.0,0.0,4.1466666666666665,-4.009999999999999,-4.01,
96,chr4,1817901,1817903,2,13.75,13.75,4.16,6.894614844184733,6.894614844184733,1.724776185158292
97,chr4,1855801,1856103,302,0.0,0.0,4.26,-4.01,-4.01,
98,chr4,1870901,1871903,1002,0.0,0.0,4.264090909090908,-4.009999999999999,-4.01,
99,chr4,1979001,1979003,2,0.0,0.0,4.58,-4.01,-4.01,
100,chr4,2008201,2008403,202,0.0,0.0,4.69,-4.01,-4.01,
101,chr4,2040501,2040603,102,0.0,0.0,4.68,-4.01,-4.01,
102,chr4,2042301,2042603,302,0.0,0.0,4.68,-4.01,-4.01,
103,chr4,2064301,2064303,2,0.0,0.0,4.735,-4.01,-4.01,
104,chr4,2080101,2080103,2,0.0,0.0,4.77,-4.01,-4.01,
105,chr4,2130301,2130303,2,0.0,0.0,4.795,-4.01,-4.01,
106,chr4,2334501,2334503,2,0.0,0.0,4.45,-4.01,-4.01,
107,chr4,2396201,2396603,402,0.0,0.0,4.5,-4.01,-4.01,
108,chr4,2437601,2437603,2,0.0,0.0,4.48,-4.01,-4.01,
109,chr4,2462501,2462803,302,0.0,0.0,4.52375,-4.01,-4.01,
110,chr4,2536201,2537103,902,0.0,0.0,4.736500000000001,-4.01,-4.01,
111,chr4,2627401,2627403,2,0.0,0.0,4.9350000000000005,-4.01,-4.01,
112,chr4,2756201,2756303,102,0.0,0.0,4.6,-4.01,-4.01,
113,chr4,2764101,2764203,102,0.0,0.0,4.62,-4.01,-4.01,
114,chr4,2792901,2793303,402,0.0,0.0,4.63,-4.01,-4.01,
115,chr4,2818201,2818403,202,0.0,0.0,4.501666666666666,-4.01,-4.01,
116,chr4,2843901,2844003,102,0.0,0.0,4.4625,-4.01,-4.01,
117,chr4,2934501,2934603,102,0.0,0.0,4.7275,-4.01,-4.01,
118,chr4,2960701,2961203,502,0.0,0.0,4.8500000000000005,-4.009999999999999,-4.01,
119,chr4,3292901,3293103,202,0.0,0.0,4.49,-4.01,-4.01,
120,chr4,3309701,3309703,2,15.99,15.99,4.39,7.886779679322605,7.886779679322605,1.864877093944974
121,chr4,3341401,3341503,102,0.0,0.0,4.25,-4.01,-4.01,
122,chr4,3359101,3359203,102,0.0,0.0,4.2,-4.01,-4.01,
123,chr4,3372801,3372803,2,13.09,13.09,4.1,6.563171072630028,6.563171072630028,1.6747692824397948
124,chr4,3403601,3403603,2,0.0,0.0,4.02,-4.01,-4.01,
125,chr4,3419501,3419503,2,12.81,12.81,4.02,6.545169902048684,6.545169902048684,1.6720030691627183
126,chr4,3463301,3463503,202,0.0,0.0,4.015,-4.01,-4.01,
127,chr4,3472801,3472803,2,0.0,0.0,4.0,-4.01,-4.01,
128,chr4,3538701,3538703,2,0.0,0.0,3.93,-4.01,-4.01,
129,chr4,3567501,3567803,302,13.85,15.54,4.01,7.331936863770414,8.572424548456784,1.7882118344816305
130,chr4,3700201,3700203,2,0.0,0.0,4.17,-4.01,-4.01,
131,chr4,3714501,3714503,2,13.0,13.0,4.15,6.386116960175865,6.386116960175865,1.6473283816815296
132,chr4,3730501,3730703,202,0.0,0.0,4.151666666666667,-4.01,-4.01,
133,chr4,3736501,3736503,2,13.5,13.5,4.115,6.822183445994133,6.822183445994133,1.7139950715165675
134,chr4,3814901,3815203,302,25.055,42.02,4.22,14.641409401110483,26.47431876740288,2.5697836337223925
135,chr4,3852401,3852603,202,0.0,0.0,4.191666666666667,-4.01,-4.01,
136,chr4,3856401,3856403,2,0.0,0.0,4.215,-4.01,-4.01,
137,chr4,3938301,3938303,2,0.0,0.0,4.43,-4.01,-4.01,
138,chr4,3955201,3955203,2,0.0,0.0,4.54,-4.01,-4.01,
139,chr4,4107001,4107003,2,0.0,0.0,4.54,-4.01,-4.01,
140,chr4,4124001,4124003,2,0.0,0.0,4.57,-4.01,-4.01,
141,chr4,4138301,4138303,2,0.0,0.0,4.57,-4.01,-4.01,
142,chr4,4143601,4143703,102,0.0,0.0,4.54,-4.01,-4.01,
143,chr4,4165101,4165103,2,14.08,14.08,4.59,6.194819154897334,6.194819154897334,1.6170812752234893
144,chr4,4447601,4447603,2,27.51,27.51,4.92,13.623755208775313,13.623755208775313,2.483225918976971
145,chr4,4859601,4860103,502,0.0,0.0,4.89,-4.009999999999999,-4.01,
146,chr4,4863101,4863103,2,0.0,0.0,4.895,-4.01,-4.01,
147,chr4,5064401,5064603,202,0.0,0.0,5.063333333333333,-4.01,-4.01,
148,chr4,5316201,5316803,602,0.0,0.0,5.259999999999999,-4.009999999999999,-4.01,
149,chr4,5711401,5711403,2,0.0,0.0,4.875,-4.01,-4.01,
150,chr4,5794301,5794303,2,0.0,0.0,4.87,-4.01,-4.01,
151,chr4,5816701,5816703,2,0.0,0.0,4.88,-4.01,-4.01,
152,chr4,5888201,5888503,302,0.0,0.0,4.83125,-4.01,-4.01,
153,chr4,5892601,5893103,502,0.0,0.0,4.82,-4.009999999999999,-4.01,
154,chr4,6003801,6004203,402,19.154000000000003,30.27,4.8,8.911225101332775,15.727662111062124,1.9965393959586326
155,chr4,6008301,6008403,102,0.0,0.0,4.81,-4.01,-4.01,
156,chr4,6222001,6222203,202,0.0,0.0,4.61,-4.01,-4.01,
157,chr4,6270301,6270303,2,0.0,0.0,4.57,-4.01,-4.01,
158,chr4,6309201,6309203,2,0.0,0.0,4.595,-4.01,-4.01,
159,chr4,6336901,6337003,102,0.0,0.0,4.63,-4.01,-4.01,
160,chr4,6353601,6353703,102,0.0,0.0,4.6,-4.01,-4.01,
161,chr4,6470801,6470903,102,0.0,0.0,4.6625,-4.01,-4.01,
162,chr4,6472101,6472503,402,0.0,0.0,4.661,-4.01,-4.01,
163,chr4,6511501,6511903,402,17.5325,29.99,4.6175,8.343841853099981,16.29316353057625,1.9248478616905877
164,chr4,6563401,6564103,702,0.0,0.0,4.52,-4.01,-4.01,
165,chr4,6649901,6651003,1102,0.0,0.0,4.454583333333334,-4.009999999999999,-4.01,
166,chr4,6674101,6674403,302,0.0,0.0,4.441250000000001,-4.01,-4.01,
167,chr4,6727501,6727803,302,0.0,0.0,4.62125,-4.01,-4.01,
168,chr4,6745201,6745203,2,16.54,16.54,4.7,7.524092982017688,7.524092982017688,1.8152265726062748
169,chr4,6782301,6783003,702,0.0,0.0,4.671875,-4.01,-4.01,
170,chr4,6837101,6837103,2,0.0,0.0,4.71,-4.01,-4.01,
171,chr4,6909701,6910003,302,0.0,0.0,4.79125,-4.01,-4.01,
172,chr4,7027301,7027303,2,0.0,0.0,4.52,-4.01,-4.01,
173,chr4,7043301,7043403,102,0.0,0.0,4.56,-4.01,-4.01,
174,chr4,7192501,7192803,302,0.0,0.0,4.527500000000001,-4.01,-4.01,
175,chr4,7267301,7267303,2,0.0,0.0,4.42,-4.01,-4.01,
176,chr4,7294801,7294903,102,0.0,0.0,4.42,-4.01,-4.01,
177,chr4,7297401,7297403,2,0.0,0.0,4.42,-4.01,-4.01,
178,chr4,7404001,7404003,2,0.0,0.0,4.24,-4.01,-4.01,
179,chr4,7423001,7423003,2,0.0,0.0,4.26,-4.01,-4.01,
180,chr4,7441701,7442403,702,0.0,0.0,4.27,-4.01,-4.01,
181,chr4,7482201,7482203,2,0.0,0.0,4.33,-4.01,-4.01,
182,chr4,7496401,7496403,2,0.0,0.0,4.33,-4.01,-4.01,
183,chr4,7522801,7522803,2,0.0,0.0,4.31,-4.01,-4.01,
184,chr4,7724601,7724603,2,16.7,16.7,4.47,8.162426315513304,8.162426315513304,1.9015013661780968
185,chr4,7863901,7864103,202,26.59,43.53,4.773333333333333,13.560151387167885,23.998574309739304,2.4778147853145676
186,chr4,7867301,7867303,2,0.0,0.0,4.79,-4.01,-4.01,
187,chr4,8091401,8091803,402,0.0,0.0,4.08,-4.01,-4.01,
188,chr4,8138201,8138203,2,12.46,12.46,4.005,6.3230721261260765,6.3230721261260765,1.637429920615292
189,chr4,8158601,8158703,102,0.0,0.0,3.95,-4.01,-4.01,
190,chr4,8198601,8198603,2,13.18,13.18,3.96,6.962296594091142,6.962296594091142,1.734778034928442
191,chr4,8211101,8211103,2,0.0,0.0,3.99,-4.01,-4.01,
192,chr4,8229701,8229703,2,0.0,0.0,4.0,-4.01,-4.01,
193,chr4,8269701,8270003,302,0.0,0.0,4.07,-4.01,-4.01,
194,chr4,8592501,8592503,2,0.0,0.0,4.39,-4.01,-4.01,
195,chr4,8623001,8623103,102,14.96,16.41,4.35,7.288418973016064,8.269554202915934,1.7820228691515463
196,chr4,8626201,8626203,2,13.38,13.38,4.35,6.219319894918273,6.219319894918273,1.6209908099053705
197,chr4,8630901,8631303,402,14.775,16.12,4.39375,7.063781456174328,7.961646093694916,1.7496334411049972
198,chr4,8634901,8634903,2,16.46,16.46,4.41,8.15185479954488,8.15185479954488,1.900113774864105
199,chr4,8700701,8700703,2,0.0,0.0,4.15,-4.01,-4.01,
200,chr4,8758801,8759403,602,0.0,0.0,4.11,-4.009999999999999,-4.01,
201,chr4,8797501,8816303,18802,0.0,0.0,4.062116402116402,-4.009999999999998,-4.01,
202,chr4,8860901,8861203,302,0.0,0.0,4.085,-4.01,-4.01,
203,chr4,8871401,8871903,502,0.0,0.0,4.1499999999999995,-4.009999999999999,-4.01,
204,chr4,8892601,8892603,2,0.0,0.0,4.07,-4.01,-4.01,
205,chr4,8912901,8912903,2,0.0,0.0,4.18,-4.01,-4.01,
206,chr4,9153401,9153403,2,0.0,0.0,4.4,-4.01,-4.01,
207,chr4,9213401,9229303,15902,11.99771186440678,35.5,2.8230932203389822,9.678448366001625,34.35118435204384,2.087410616050208
208,chr4,9229701,9229703,2,0.0,0.0,2.8200000000000003,-4.01,-4.01,
209,chr4,9230001,9236703,6702,14.88673076923077,48.68,2.8253846153846163,12.678817568801636,47.70725229946875,2.397507784798183
210,chr4,9236901,9236903,2,0.0,0.0,2.835,-4.01,-4.01,
211,chr4,9237301,9246203,8902,11.813188405797101,38.33,2.850144927536232,9.364825158483331,36.682706683086096,2.051291217772617
212,chr4,9246401,9246403,2,0.0,0.0,2.835,-4.01,-4.01,
213,chr4,9247001,9262603,15602,15.527868852459017,48.63,2.8191393442622945,13.376444104456088,47.92390171446916,2.4615331440579418
214,chr4,9264101,9272603,8502,14.86493333333333,44.09,2.9499999999999997,11.940948844810263,40.208847081175335,2.333126133434084
215,chr4,9272901,9322803,49902,0.0,0.0,4.28815,-4.009999999999999,-4.01,
216,chr4,9323001,9325003,2002,22.424,45.86,5.278000000000001,9.671209459325754,22.731072277671252,2.086980393706225
217,chr4,9327101,9327703,602,16.808333333333334,20.68,5.31,6.482899239847995,8.629017073235376,1.6623929119750143
218,chr4,9341301,9341603,302,19.63,21.34,5.258333333333333,8.153926105128111,9.107307588414807,1.900382668317416
219,chr4,9342701,9343003,302,16.244999999999997,19.36,5.21625,6.333061028578683,8.082349090084463,1.6389108230660878
220,chr4,9344501,9344503,2,15.83,15.83,5.17,6.178210767230478,6.178210767230478,1.6144250698222464
221,chr4,9346101,9346103,2,16.9,16.9,5.13,6.862409620924834,6.862409620924834,1.7199925155624927
222,chr4,9352501,9352503,2,16.78,16.78,4.97,7.103505649037711,7.103505649037711,1.7554249588775372
223,chr4,9355501,9356003,502,17.21666666666667,22.5,4.8725000000000005,7.565711173548628,10.750759317469079,1.8210717577733757
224,chr4,9359201,9360903,1702,15.258461538461539,27.34,4.775384615384614,6.571615634110089,14.036399405213107,1.6759206678263427
225,chr4,9362001,9362003,2,15.59,15.59,4.77,6.785871762871298,6.785871762871298,1.7085597566922732
226,chr4,9363501,9363503,2,16.19,16.19,4.77,7.156111472267476,7.156111472267476,1.7630418142970545
227,chr4,9364701,9366803,2102,16.53333333333333,22.73,4.751111111111111,7.4096876663627205,11.250780786051248,1.799040768274903
228,chr4,9368001,9368803,802,19.218888888888888,31.43,4.695555555555556,9.216054060672747,16.87001462943735,2.0331571654514478
229,chr4,9396101,9396103,2,17.31,17.31,4.27,9.097976839574342,9.097976839574342,2.019297749746148
230,chr4,9532301,9532503,202,0.0,0.0,4.73,-4.01,-4.01,
231,chr4,9575601,9575603,2,0.0,0.0,4.56,-4.01,-4.01,
232,chr4,9614501,9614603,102,0.0,0.0,4.82,-4.01,-4.01,
233,chr4,9734301,9734303,2,18.3,18.3,4.895,8.169757706952254,8.169757706952254,1.90246288356771
234,chr4,10116501,10116903,402,0.0,0.0,4.627,-4.01,-4.01,
235,chr4,10379401,10379403,2,0.0,0.0,5.12,-4.01,-4.01,
236,chr4,10438701,10438703,2,0.0,0.0,5.11,-4.01,-4.01,
237,chr4,10456701,10457503,802,0.0,0.0,5.13,-4.01,-4.01,
238,chr4,11036101,11036103,2,0.0,0.0,5.31,-4.01,-4.01,
239,chr4,11241301,11241303,2,0.0,0.0,5.31,-4.01,-4.01,
240,chr4,11445301,11445303,2,0.0,0.0,5.18,-4.01,-4.01,
241,chr4,11539001,11539003,2,0.0,0.0,5.11,-4.01,-4.01,
242,chr4,11804101,11804103,2,0.0,0.0,5.36,-4.01,-4.01,
243,chr4,12437501,12437503,2,0.0,0.0,5.35,-4.01,-4.01,
244,chr4,12467301,12467303,2,0.0,0.0,5.39,-4.01,-4.01,
245,chr4,12911001,12911003,2,0.0,0.0,5.22,-4.01,-4.01,
246,chr4,13075701,13075703,2,0.0,0.0,5.17,-4.01,-4.01,
247,chr4,13484201,13484303,102,0.0,0.0,5.29,-4.01,-4.01,
248,chr4,13544201,13544403,202,0.0,0.0,5.17,-4.01,-4.01,
249,chr4,13548001,13548003,2,0.0,0.0,5.18,-4.01,-4.01,
250,chr4,13812701,13813003,302,0.0,0.0,5.26,-4.01,-4.01,
251,chr4,14060401,14060403,2,0.0,0.0,5.19,-4.01,-4.01,
252,chr4,14389501,14389503,2,0.0,0.0,5.29,-4.01,-4.01,
253,chr4,14483101,14483103,2,0.0,0.0,5.35,-4.01,-4.01,
254,chr4,14758701,14758703,2,17.99,17.99,5.21,7.329316383022742,7.329316383022742,1.7878399089729737
255,chr4,14836701,14837303,602,0.0,0.0,5.125,-4.009999999999999,-4.01,
256,chr4,14922001,14923903,1902,0.0,0.0,5.074722222222222,-4.010000000000001,-4.01,
257,chr4,15003401,15004603,1202,0.0,0.0,5.158461538461538,-4.009999999999999,-4.01,
258,chr4,15655001,15655403,402,0.0,0.0,5.2090000000000005,-4.01,-4.01,
259,chr4,15791201,15791703,502,0.0,0.0,5.324999999999999,-4.009999999999999,-4.01,
260,chr4,15867701,15868003,302,0.0,0.0,5.33875,-4.01,-4.01,
261,chr4,15991001,15991003,2,0.0,0.0,5.22,-4.01,-4.01,
262,chr4,16226101,16226803,702,0.0,0.0,5.33,-4.01,-4.01,
263,chr4,16393401,16393403,2,0.0,0.0,5.35,-4.01,-4.01,
264,chr4,16739601,16739603,2,0.0,0.0,5.3,-4.01,-4.01,
265,chr4,16922101,16922103,2,0.0,0.0,5.24,-4.01,-4.01,
266,chr4,17201301,17201303,2,0.0,0.0,5.285,-4.01,-4.01,
267,chr4,17577601,17577603,2,0.0,0.0,4.97,-4.01,-4.01,
268,chr4,17917101,17917103,2,0.0,0.0,5.39,-4.01,-4.01,
269,chr4,18021101,18021103,2,0.0,0.0,5.3,-4.01,-4.01,
270,chr4,18220801,18220803,2,16.67,16.67,5.26,6.494055768852606,6.494055768852606,1.6641193996941146
271,chr4,18577901,18577903,2,0.0,0.0,5.25,-4.01,-4.01,
272,chr4,18612201,18612203,2,0.0,0.0,5.24,-4.01,-4.01,
273,chr4,18686301,18686303,2,15.78,15.78,5.195,6.106510997421835,6.106510997421835,1.6029015511092466
274,chr4,19077801,19077903,102,86.67,146.97,5.33,45.027905876503766,78.32759876372451,4.023325266526596
275,chr4,19143201,19143203,2,0.0,0.0,5.345,-4.01,-4.01,
276,chr4,19226501,19226503,2,0.0,0.0,5.36,-4.01,-4.01,
277,chr4,19335801,19336103,302,33.35333333333333,43.45,5.2316666666666665,15.929541731727161,21.619151704571404,2.6724884234105875
278,chr4,19399601,19399603,2,0.0,0.0,5.25,-4.01,-4.01,
279,chr4,19637701,19637703,2,0.0,0.0,5.19,-4.01,-4.01,
280,chr4,20251801,20251903,102,0.0,0.0,5.22,-4.01,-4.01,
281,chr4,20472301,20472403,102,0.0,0.0,5.14,-4.01,-4.01,
282,chr4,21015501,21015903,402,0.0,0.0,5.34,-4.01,-4.01,
283,chr4,21234001,21234003,2,0.0,0.0,5.27,-4.01,-4.01,
284,chr4,21582001,21582003,2,23.06,23.06,5.36,9.829044160332947,9.829044160332947,2.1050876071939992
285,chr4,21714901,21714903,2,0.0,0.0,5.25,-4.01,-4.01,
286,chr4,21948801,21948903,102,0.0,0.0,5.25,-4.01,-4.01,
287,chr4,22239001,22239003,2,0.0,0.0,5.2,-4.01,-4.01,
288,chr4,22515601,22516103,502,0.0,0.0,5.1274999999999995,-4.009999999999999,-4.01,
289,chr4,22675101,22675103,2,0.0,0.0,5.205,-4.01,-4.01,
290,chr4,22776201,22776203,2,0.0,0.0,5.25,-4.01,-4.01,
291,chr4,22957801,22957803,2,0.0,0.0,5.32,-4.01,-4.01,
292,chr4,23199301,23199303,2,0.0,0.0,5.19,-4.01,-4.01,
293,chr4,23249901,23249903,2,24.01,24.01,5.235,10.66555603764088,10.66555603764088,2.197373961299608
294,chr4,23844601,23844603,2,0.0,0.0,5.1,-4.01,-4.01,
295,chr4,23910201,23910303,102,0.0,0.0,5.22,-4.01,-4.01,
296,chr4,24470801,24471003,202,0.0,0.0,5.22,-4.01,-4.01,
297,chr4,24799701,24800103,402,0.0,0.0,5.07,-4.01,-4.01,
298,chr4,24912801,24913003,202,0.0,0.0,5.05,-4.01,-4.01,
299,chr4,25030701,25030903,202,0.0,0.0,5.14,-4.01,-4.01,
300,chr4,25446401,25446403,2,0.0,0.0,5.015,-4.01,-4.01,
301,chr4,25542901,25543003,102,0.0,0.0,4.9,-4.01,-4.01,
302,chr4,25611801,25611903,102,0.0,0.0,4.895,-4.01,-4.01,
303,chr4,25631901,25631903,2,15.63,15.63,4.93,6.4975403921596575,6.4975403921596575,1.6646582266217531
304,chr4,25979201,25979203,2,0.0,0.0,5.18,-4.01,-4.01,
305,chr4,26085201,26085203,2,15.8,15.8,5.22,6.0749689645422,6.0749689645422,1.5978028464945808
306,chr4,26185001,26185003,2,0.0,0.0,5.2,-4.01,-4.01,
307,chr4,26215201,26215203,2,0.0,0.0,5.13,-4.01,-4.01,
308,chr4,26244301,26244303,2,21.97,21.97,5.09,9.870451041828224,9.870451041828224,2.109797308347581
309,chr4,26319401,26319703,302,0.0,0.0,5.165,-4.01,-4.01,
310,chr4,26321101,26321203,102,0.0,0.0,5.15,-4.01,-4.01,
311,chr4,26646001,26646003,2,16.34,16.34,5.4,6.072337567373885,6.072337567373885,1.5973766710948525
312,chr4,26804601,26804603,2,0.0,0.0,5.305,-4.01,-4.01,
313,chr4,26860901,26861203,302,0.0,0.0,5.33125,-4.01,-4.01,
314,chr4,26927501,26927703,202,0.0,0.0,5.408333333333334,-4.01,-4.01,
315,chr4,28399501,28399603,102,0.0,0.0,5.1,-4.01,-4.01,
316,chr4,28928501,28928603,102,0.0,0.0,5.3525,-4.01,-4.01,
317,chr4,29532701,29532703,2,0.0,0.0,5.24,-4.01,-4.01,
