,chr,start,end,size,mean_cov,max_cov,mean_rm,mean_zscore,max_zscore,log2_ratio
25,chrY,3145101,3145503,402,2.4850000000000003,3.6,0.04,63.00384831557712,92.26921822486919,5.957102041562286
26,chrY,3145601,3145803,202,0.0,0.0,0.04,-4.01,-4.01,
27,chrY,3145901,3145903,2,0.79,0.79,0.04,18.515236659747476,18.515236659747476,4.303780748177103
28,chrY,3146101,3146103,2,0.0,0.0,0.04,-4.01,-4.01,
29,chrY,3146201,3146203,2,0.75,0.75,0.04,17.465357918606955,17.465357918606955,4.22881869049588
30,chrY,3146401,3146403,2,0.0,0.0,0.04,-4.01,-4.01,
31,chrY,3146501,3146503,2,0.87,0.87,0.04,20.61499414202852,20.61499414202852,4.442943495848728
32,chrY,3146701,3146703,2,0.0,0.0,0.04,-4.01,-4.01,
33,chrY,3146801,3147103,302,1.0,1.05,0.041666666666666664,23.006384607959713,23.50216068016496,4.584962500721156
34,chrY,3147201,3147203,2,0.0,0.0,0.045,-4.01,-4.01,
35,chrY,3147301,3148003,702,0.7983333333333335,1.33,0.049999999999999996,14.543195422432497,25.70690603656006,3.996991250127662
36,chrY,3149001,3149103,102,1.01,1.36,0.06,15.453090331420952,21.577382988074003,4.073248982030639
37,chrY,3149201,3149203,2,0.0,0.0,0.06,-4.01,-4.01,
38,chrY,3149301,3149603,302,0.9899999999999999,1.24,0.06,15.103130751040778,19.477625505792957,4.044394119358453
39,chrY,3149701,3149703,2,0.0,0.0,0.06,-4.01,-4.01,
40,chrY,3149901,3150503,602,1.1333333333333335,1.64,0.06083333333333333,17.288134797773406,26.47681711339644,4.219566377257685
41,chrY,3150601,3150603,2,0.0,0.0,0.07,-4.01,-4.01,
42,chrY,3150701,3150703,2,0.57,0.57,0.07,6.3291441286521195,6.3291441286521195,3.025535092107137
43,chrY,3151101,3151103,2,0.0,0.0,0.07,-4.01,-4.01,
44,chrY,3151201,3151303,102,1.515,1.65,0.07,20.502507134049175,22.527273277677327,4.435819061415347
45,chrY,3152201,3152203,2,0.81,0.81,0.09,7.229040192486858,7.229040192486858,3.1699250014423126
46,chrY,3152601,3152803,202,0.0,0.0,0.09000000000000001,-4.01,-4.01,
47,chrY,3152901,3152903,2,0.97,0.97,0.09,9.095491287847786,9.095491287847786,3.429987840744815
48,chrY,3153101,3153103,2,0.0,0.0,0.09,-4.01,-4.01,
49,chrY,3153201,3153203,2,0.86,0.86,0.09,7.812306159787146,7.812306159787146,3.2563397532597858
50,chrY,3156301,3156403,102,1.9000000000000001,2.68,0.12,14.403211590280431,21.22742340769383,3.9848931076097918
51,chrY,3156501,3156503,2,0.0,0.0,0.12,-4.01,-4.01,
52,chrY,3156601,3156603,2,2.28,2.28,0.12,17.727827603892084,17.727827603892084,4.247927513443585
53,chrY,3157201,3157403,202,0.0,0.0,0.12,-4.01,-4.01,
54,chrY,3157601,3157603,2,1.54,1.54,0.12,11.25357536685886,11.25357536685886,3.6818240399737454
55,chrY,3157801,3157803,2,0.0,0.0,0.12,-4.01,-4.01,
56,chrY,3157901,3158503,602,1.8539999999999999,3.07,0.123,13.725797522535297,24.639529316400523,3.913911023286291
57,chrY,3160501,3161503,1002,1.9745454545454544,4.35,0.13590909090909095,13.193522247110373,32.91068939884733,3.860806713606256
58,chrY,3161701,3161803,102,0.0,0.0,0.15,-4.01,-4.01,
59,chrY,3162101,3163503,1402,2.1871428571428573,4.2,0.15500000000000003,12.607048075771583,26.228458701513738,3.8187073350553082
60,chrY,3163601,3166103,2502,0.0,0.0,0.1663888888888889,-4.010000000000001,-4.01,
61,chrY,3166301,3166603,302,2.185,2.69,0.17,11.274161224528282,14.392918661445716,3.6840266282502587
62,chrY,3167201,3168203,1002,1.6833333333333333,3.13,0.17,8.175989645280268,17.11025187380942,3.307714235667661
63,chrY,3169301,3170303,1002,1.7166666666666666,2.41,0.17,8.381848221974488,12.663706617214267,3.3360032800990846
64,chrY,3170701,3171103,402,0.0,0.0,0.17,-4.01,-4.01,
65,chrY,3171201,3172903,1702,2.000714285714286,3.26,0.16999999999999998,10.136057379090234,17.91310032291688,3.556908504766563
66,chrY,3175801,3176803,1002,2.2299999999999995,4.46,0.16999999999999998,11.552070303065477,25.324009083908805,3.713437058669965
67,chrY,3177201,3177703,502,0.0,0.0,0.17,-4.01,-4.01,
68,chrY,3177801,3177803,2,1.49,1.49,0.17,6.98200990045379,6.98200990045379,3.131705679211822
69,chrY,3179501,3179903,402,1.855,2.55,0.17,9.2361613152555,13.52831263932999,3.447812535370464
70,chrY,3182301,3182903,602,1.9842857142857142,4.96,0.15,11.668527440738208,32.49612189593544,3.72558536631527
71,chrY,3183101,3184803,1702,0.0,0.0,0.14285714285714288,-4.009999999999999,-4.01,
72,chrY,3185201,3185703,502,2.006,3.32,0.14,12.823394055992782,22.677255954983117,3.840822873667214
73,chrY,3185901,3186403,502,0.0,0.0,0.14,-4.009999999999999,-4.01,
74,chrY,3186601,3187203,602,2.1279999999999997,4.13,0.15,12.67441126320237,26.686792861624546,3.8264637450053085
75,chrY,3187401,3188103,702,0.0,0.0,0.14,-4.01,-4.01,
76,chrY,3188201,3188503,302,2.15,2.54,0.14,13.903269332594466,16.82793154005735,3.940837927531856
77,chrY,3188601,3188603,2,0.0,0.0,0.14,-4.01,-4.01,
78,chrY,3188801,3189103,302,1.8366666666666667,2.64,0.14,11.553540721470439,17.577844926586295,3.7135910857923973
79,chrY,3190001,3191603,1602,2.19,4.8,0.14000000000000007,14.203234687206042,33.7759740756115,3.9674321375435686
80,chrY,3191701,3191703,2,0.0,0.0,0.14,-4.01,-4.01,
81,chrY,3192001,3193203,1202,2.09625,4.36,0.145625,12.889938094429604,29.348899186861317,3.847480828910066
82,chrY,3193401,3193903,502,0.0,0.0,0.14,-4.009999999999999,-4.01,
83,chrY,3194001,3194403,402,2.1675,2.69,0.14,14.034504175237029,17.952801619850764,3.952533261164231
84,chrY,3196201,3196903,702,2.7120000000000006,4.11,0.138,18.238922419634118,28.601571708561785,4.296617006358175
85,chrY,3197101,3197703,602,0.0,0.0,0.125,-4.009999999999999,-4.01,
86,chrY,3198001,3198803,802,2.2055555555555557,3.78,0.13,15.592176831315633,28.307374918461964,4.084558572446916
87,chrY,3199001,3199203,202,0.0,0.0,0.13,-4.01,-4.01,
88,chrY,3199601,3199603,2,1.63,1.63,0.13,10.94399573806101,10.94399573806101,3.6482884360899854
89,chrY,3199801,3199803,2,0.0,0.0,0.13,-4.01,-4.01,
90,chrY,3199901,3199903,2,1.59,1.59,0.13,10.620956125402392,10.620956125402392,3.612443237143263
91,chrY,3200401,3200703,302,0.0,0.0,0.135,-4.01,-4.01,
92,chrY,3200901,3201203,302,1.8125,2.73,0.13875,11.56187309243187,19.01101273195272,3.707421318552191
93,chrY,3201601,3201803,202,0.0,0.0,0.14,-4.01,-4.01,
94,chrY,3202001,3202603,602,1.506,1.83,0.14,9.073827123348059,11.50354649570184,3.4272230377269617
95,chrY,3202701,3202703,2,0.0,0.0,0.14,-4.01,-4.01,
96,chrY,3202801,3203003,202,2.02,3.59,0.14,12.928381930106836,24.702022098611266,3.8508565606941905
97,chrY,3203101,3203103,2,0.0,0.0,0.14,-4.01,-4.01,
98,chrY,3203201,3203303,102,3.535,4.03,0.14,24.289569736020347,28.001640999338626,4.658211482751795
99,chrY,3203401,3203403,2,0.0,0.0,0.135,-4.01,-4.01,
100,chrY,3203501,3203603,102,2.02,2.97,0.135,13.489428241509973,20.87746382731365,3.903323980588326
101,chrY,3203701,3203703,2,0.0,0.0,0.135,-4.01,-4.01,
102,chrY,3204101,3205903,1802,2.489375,7.05,0.145625,15.860855735346066,50.64902527251276,4.095453619709906
103,chrY,3206001,3207403,1402,0.0,0.0,0.14999999999999997,-4.009999999999999,-4.01,
104,chrY,3207501,3207503,2,1.21,1.21,0.15,6.249153367422368,6.249153367422368,3.011972641666076
105,chrY,3208101,3211803,3702,0.0,0.0,0.14736111111111105,-4.009999999999999,-4.01,
106,chrY,3212201,3212203,2,1.82,1.82,0.14,11.428555157048946,11.428555157048946,3.700439718141092
107,chrY,3212401,3212403,2,0.0,0.0,0.14500000000000002,-4.01,-4.01,
108,chrY,3212801,3212803,2,1.38,1.38,0.15,7.43901594071496,7.43901594071496,3.2016338611696504
109,chrY,3213801,3214203,402,2.2275,2.82,0.15,13.370830828158915,17.51785185566398,3.892391025913404
110,chrY,3214301,3214603,302,0.0,0.0,0.15,-4.01,-4.01,
111,chrY,3215001,3215003,2,2.22,2.22,0.15,13.31833689110189,13.31833689110189,3.8875252707415875
112,chrY,3215101,3215103,2,0.0,0.0,0.15,-4.01,-4.01,
113,chrY,3215201,3215803,602,1.6019999999999999,2.51,0.145,9.474367068695496,16.602957524098663,3.4657493423937757
114,chrY,3216001,3216003,2,0.0,0.0,0.14,-4.01,-4.01,
115,chrY,3216101,3216103,2,1.65,1.65,0.14,10.15370239994974,10.15370239994974,3.5589672921882114
116,chrY,3217801,3218303,502,1.5524999999999998,2.0,0.135,9.859505609849922,12.962993317177402,3.5235619560570126
117,chrY,3218401,3218403,2,0.0,0.0,0.13,-4.01,-4.01,
118,chrY,3218501,3218603,102,2.02,2.09,0.13,14.093631961482581,14.65895128363517,3.9577717646107025
119,chrY,3219601,3220403,802,2.1550000000000002,4.76,0.13437500000000002,14.651206451651788,34.79807824688058,4.0033512094996375
120,chrY,3220501,3221403,902,0.0,0.0,0.13600000000000004,-4.01,-4.01,
121,chrY,3221601,3221603,2,1.58,1.58,0.14,9.628763029379478,9.628763029379478,3.4964258261194985
122,chrY,3221801,3221803,2,0.0,0.0,0.14,-4.01,-4.01,
123,chrY,3221901,3221903,2,1.24,1.24,0.14,7.0790575151810655,7.0790575151810655,3.1468413883292707
124,chrY,3222101,3223003,902,0.0,0.0,0.1335,-4.01,-4.01,
125,chrY,3223201,3223203,2,1.75,1.75,0.13,11.91311457603688,11.91311457603688,3.750771393691237
126,chrY,3223301,3223303,2,0.0,0.0,0.13,-4.01,-4.01,
127,chrY,3223501,3223503,2,1.82,1.82,0.13,12.478433898189468,12.478433898189468,3.807354922057604
128,chrY,3223601,3224003,402,0.0,0.0,0.13,-4.01,-4.01,
129,chrY,3224101,3224703,602,2.91,5.21,0.12375,22.524763952114714,41.53907745295914,4.555518722828674
130,chrY,3224901,3225303,402,0.0,0.0,0.12,-4.01,-4.01,
131,chrY,3225501,3225503,2,0.94,0.94,0.12,6.004181661156246,6.004181661156246,2.969626350956481
132,chrY,3226801,3227103,302,1.35,1.72,0.12,9.591267360053031,12.828393478569645,3.4918530963296748
133,chrY,3228701,3229003,302,1.33,1.97,0.09500000000000001,12.704782024447056,20.760810633853595,3.8073549220576037
134,chrY,3229101,3229503,402,0.0,0.0,0.09,-4.01,-4.01,
135,chrY,3229601,3230103,502,1.455,2.26,0.09333333333333332,14.20520814348638,22.75619420619669,3.9624829215718362
136,chrY,3230901,3230903,2,0.81,0.81,0.09,7.229040192486858,7.229040192486858,3.1699250014423126
137,chrY,3234501,3235003,502,1.332,1.89,0.129,8.659459597339234,13.654298088266854,3.3681511116480083
138,chrY,3236201,3236203,2,1.15,1.15,0.13,7.067520386157543,7.067520386157543,3.145050332803283
139,chrY,3237101,3237103,2,2.58,2.58,0.13,18.616186538703296,18.616186538703296,4.310787537282162
140,chrY,3237201,3237203,2,0.0,0.0,0.13,-4.01,-4.01,
141,chrY,3237301,3237403,102,2.02,2.46,0.13,14.093631961482583,17.64706770072743,3.9577717646107025
142,chrY,3237701,3237803,102,0.0,0.0,0.1225,-4.01,-4.01,
143,chrY,3238201,3238503,302,2.55,3.62,0.11499999999999999,21.047487009481227,30.828488417254263,4.470791480801845
144,chrY,3238701,3238703,2,0.0,0.0,0.11,-4.01,-4.01,
145,chrY,3238801,3238903,102,1.5150000000000001,1.76,0.11,12.239825093384805,14.578191380470514,3.783742364835654
146,chrY,3239001,3239003,2,0.0,0.0,0.10500000000000001,-4.01,-4.01,
147,chrY,3239101,3239203,102,1.01,1.18,0.1,8.383906807741429,10.168700667680318,3.3362833878644325
148,chrY,3239301,3239603,302,0.0,0.0,0.09875,-4.01,-4.01,
149,chrY,3239701,3239703,2,0.71,0.71,0.09,6.062508257886275,6.062508257886275,2.9798221180623696
150,chrY,3239901,3239903,2,0.0,0.0,0.09,-4.01,-4.01,
151,chrY,3240101,3240103,2,1.34,1.34,0.09,13.411659445869937,13.411659445869937,3.8961641890154604
152,chrY,3240301,3240303,2,0.0,0.0,0.09,-4.01,-4.01,
153,chrY,3240401,3240503,102,1.355,1.64,0.09,13.586639236060021,16.911255249671676,3.912224039911559
154,chrY,3240601,3240603,2,0.0,0.0,0.09,-4.01,-4.01,
155,chrY,3240701,3240703,2,1.32,1.32,0.09,13.178353058949819,13.178353058949819,3.8744691179161412
156,chrY,3240901,3241903,1002,0.0,0.0,0.08999999999999998,-4.009999999999999,-4.01,
157,chrY,3242101,3242103,2,0.87,0.87,0.09,7.928959353247206,7.928959353247206,3.2730184944064162
158,chrY,3242201,3242303,102,0.0,0.0,0.09,-4.01,-4.01,
159,chrY,3242401,3242403,2,0.71,0.71,0.09,6.062508257886275,6.062508257886275,2.9798221180623696
160,chrY,3242501,3243103,602,0.0,0.0,0.08999999999999998,-4.009999999999999,-4.01,
161,chrY,3243301,3243703,402,1.8075,2.22,0.09,18.865196240127652,23.677140470355052,4.327926835508806
162,chrY,3243901,3244003,102,0.0,0.0,0.09,-4.01,-4.01,
163,chrY,3244101,3244103,2,0.85,0.85,0.09,7.6956529663270885,7.6956529663270885,3.2394659346953896
164,chrY,3244301,3244303,2,0.0,0.0,0.09,-4.01,-4.01,
165,chrY,3244401,3244403,2,0.86,0.86,0.09,7.812306159787146,7.812306159787146,3.2563397532597858
166,chrY,3244601,3249103,4502,0.0,0.0,0.10478260869565222,-4.009999999999998,-4.01,
167,chrY,3249301,3249303,2,1.6,1.6,0.10500000000000001,13.778283768172972,13.778283768172972,3.929610672108602
168,chrY,3249401,3249403,2,0.0,0.0,0.11,-4.01,-4.01,
169,chrY,3249601,3250003,402,1.86,2.96,0.10900000000000001,15.757146122686326,26.0314140110944,4.092902581218468
170,chrY,3250201,3250603,402,0.0,0.0,0.11000000000000001,-4.01,-4.01,
171,chrY,3250801,3251303,502,1.2550000000000001,1.7,0.11,9.758293523416295,14.00553024893932,3.5121119353134747
172,chrY,3251401,3251503,102,0.0,0.0,0.10250000000000001,-4.01,-4.01,
173,chrY,3251801,3251903,102,1.01,1.06,0.1,8.38390680774143,8.908846178311691,3.3362833878644325
174,chrY,3254001,3254003,2,1.17,1.17,0.12,8.016449248342248,8.016449248342248,3.2854022188622483
175,chrY,3256501,3256803,302,1.5333333333333332,1.71,0.12,11.19524877012883,12.7409035834746,3.6755650495020626
176,chrY,3263701,3263703,2,0.95,0.95,0.12,6.091671556251291,6.091671556251291,2.9848931076097918
177,chrY,3265401,3265403,2,0.99,0.99,0.12,6.441631136631464,6.441631136631464,3.0443941193584534
178,chrY,3265501,3265503,2,0.0,0.0,0.11499999999999999,-4.01,-4.01,
179,chrY,3265601,3266003,402,1.0675,1.25,0.11125,7.840086218704018,9.710571762455364,3.2623588286540923
180,chrY,3266201,3266503,302,0.0,0.0,0.12,-4.01,-4.01,
181,chrY,3266601,3266703,102,1.5,1.92,0.12,10.903615786478685,14.578191380470514,3.643856189774725
182,chrY,3266801,3266803,2,0.0,0.0,0.11499999999999999,-4.01,-4.01,
183,chrY,3266901,3267003,102,1.925,1.99,0.11,16.153009492181297,16.773392384673425,4.129283016944966
184,chrY,3267101,3267103,2,0.0,0.0,0.11,-4.01,-4.01,
185,chrY,3267301,3267303,2,0.97,0.97,0.10500000000000001,7.479011321329836,7.479011321329836,3.207595419408367
186,chrY,3268501,3269603,1102,1.4525000000000001,2.13,0.108125,11.815442290553651,18.109601691579545,3.747766125767804
187,chrY,3269701,3270403,702,0.0,0.0,0.10312500000000001,-4.01,-4.01,
188,chrY,3270501,3271103,602,1.265,2.46,0.09999999999999999,11.061097597649765,23.60714855427901,3.6610654798069477
189,chrY,3271201,3271803,602,0.0,0.0,0.09642857142857142,-4.009999999999999,-4.01,
190,chrY,3272001,3272003,2,0.81,0.81,0.09,7.229040192486858,7.229040192486858,3.1699250014423126
191,chrY,3272101,3272103,2,0.0,0.0,0.09,-4.01,-4.01,
192,chrY,3272301,3272303,2,1.19,1.19,0.09,11.661861543969062,11.661861543969062,3.724892761865631
193,chrY,3272501,3272903,402,0.0,0.0,0.09,-4.01,-4.01,
194,chrY,3273001,3273903,902,1.4337499999999999,2.73,0.09,14.505283134557978,29.62645333681801,3.9937246745735124
195,chrY,3274001,3274403,402,0.0,0.0,0.081,-4.01,-4.01,
196,chrY,3274601,3274903,302,0.7399999999999999,1.13,0.07833333333333335,7.4944262076084875,12.609668740832033,3.2398270146724677
197,chrY,3275001,3275203,202,0.0,0.0,0.07500000000000001,-4.01,-4.01,
198,chrY,3275301,3275903,602,1.875714285714286,2.98,0.0692857142857143,26.164765242664977,42.47496935934726,4.7587383587057595
199,chrY,3276001,3276103,102,0.0,0.0,0.0625,-4.01,-4.01,
200,chrY,3276201,3276203,2,0.63,0.63,0.06,8.80385830419764,8.80385830419764,3.3923174227787602
201,chrY,3276601,3277503,902,1.6928571428571428,3.32,0.06,27.401710290115467,55.873421865331075,4.818353921006861
202,chrY,3277601,3277603,2,0.0,0.0,0.06,-4.01,-4.01,
203,chrY,3277801,3277803,2,1.0,1.0,0.06,15.278110541230864,15.278110541230864,4.058893689053568
204,chrY,3277901,3278003,102,0.0,0.0,0.06,-4.01,-4.01,
205,chrY,3278101,3278403,302,0.6533333333333333,0.95,0.06,9.212144481307844,14.403211590280428,3.4447848426728958
206,chrY,3278501,3278603,102,0.0,0.0,0.06,-4.01,-4.01,
207,chrY,3278701,3278803,102,0.505,0.53,0.06,6.616610926821551,7.054060402296769,3.0732489820306386
208,chrY,3278901,3279103,202,0.0,0.0,0.06,-4.01,-4.01,
209,chrY,3279201,3279703,502,1.145,1.56,0.06,17.815317498987127,25.076978791875746,4.2542412873757876
210,chrY,3279801,3279803,2,0.0,0.0,0.06,-4.01,-4.01,
211,chrY,3279901,3280103,202,1.3466666666666667,2.1,0.06,21.344076601153883,34.525887462140446,4.4882864813094825
212,chrY,3280201,3280203,2,0.0,0.0,0.06,-4.01,-4.01,
213,chrY,3280301,3281303,1002,1.240909090909091,3.12,0.05954545454545456,19.617898560738727,52.37382606152934,4.381262234269764
214,chrY,3281401,3281603,202,0.0,0.0,0.05000000000000001,-4.01,-4.01,
215,chrY,3281801,3281803,2,0.95,0.95,0.05,17.72782760389208,17.72782760389208,4.247927513443585
216,chrY,3281901,3283103,1202,0.0,0.0,0.041153846153846145,-4.009999999999999,-4.01,
217,chrY,3283201,3283203,2,0.46,0.46,0.045,8.512225320547495,8.512225320547495,3.353636954614701
218,chrY,3285301,3286303,1002,1.7920000000000003,3.1,0.03450000000000001,55.30473754721329,106.26760144007618,5.698830465279435
219,chrY,3286401,3286403,2,0.0,0.0,0.03,-4.01,-4.01,
220,chrY,3286501,3286903,402,1.0100000000000002,1.74,0.03,33.12604914061975,58.67309850837247,5.0732489820306395
221,chrY,3287001,3287003,2,0.0,0.0,0.03,-4.01,-4.01,
222,chrY,3287101,3287203,102,0.505,0.52,0.03,15.453090331420952,15.978029701991215,4.073248982030639
223,chrY,3287301,3288103,802,0.0,0.0,0.030000000000000002,-4.01,-4.01,
224,chrY,3288201,3288703,502,0.9700000000000001,1.82,0.01916666666666667,48.56509929505844,93.31909696600972,5.661313386851271
225,chrY,3288801,3289403,602,0.0,0.0,0.01,-4.009999999999999,-4.01,
226,chrY,3289501,3289903,402,1.212,2.36,0.01,125.0254349484535,245.55151443138547,6.921245888585588
227,chrY,3290001,3297603,7602,0.0,0.0,0.015909090909090904,-4.009999999999998,-4.01,
228,chrY,3297701,3298703,1002,0.9181818181818181,2.76,0.006363636363636364,172.06000255154893,577.3131966317907,7.172784655581553
229,chrY,3298801,3298803,2,0.0,0.0,0.01,-4.01,-4.01,
230,chrY,3298901,3299103,202,1.3133333333333332,2.51,0.008333333333333333,223.5040608674345,524.8192595747645,7.300123724569014
231,chrY,3299501,3301503,2002,0.0,0.0,0.00785714285714286,-4.010000000000001,-4.01,
232,chrY,3301601,3302203,602,1.272857142857143,2.75,0.005714285714285714,251.8507868782286,575.2134391495096,7.799281621521922
233,chrY,3302301,3302303,2,0.0,0.0,0.01,-4.01,-4.01,
234,chrY,3302401,3302503,102,1.045,1.1,0.01,107.49245997140679,113.26679304767966,6.7073591320808825
235,chrY,3302601,3302603,2,0.0,0.0,0.01,-4.01,-4.01,
236,chrY,3302701,3302803,102,0.505,0.55,0.01,50.799007949818545,55.5234622849509,5.658211482751795
237,chrY,3302901,3302903,2,0.0,0.0,0.01,-4.01,-4.01,
238,chrY,3303001,3303203,202,0.6733333333333333,1.18,0.01,68.47196675901735,121.66582297680381,6.073248982030639
239,chrY,3303301,3303403,102,0.0,0.0,0.0075,-4.01,-4.01,
240,chrY,3303501,3303603,102,0.49,0.51,0.01,49.22418983810776,51.32394732038881,5.614709844115208
241,chrY,3303701,3303903,202,0.0,0.0,0.01,-4.01,-4.01,
242,chrY,3304001,3304103,102,0.505,0.61,0.01,50.799007949818545,61.822734731794036,5.658211482751795
243,chrY,3304201,3304203,2,0.0,0.0,0.01,-4.01,-4.01,
244,chrY,3304301,3305003,702,0.62375,1.74,0.01,63.266318000862256,180.4590324806731,5.96289600533726
245,chrY,3305101,3306703,1602,0.0,0.0,0.019705882352941174,-4.01,-4.01,
246,chrY,3306801,3307303,502,1.1783333333333332,1.76,0.03,39.01703541035268,59.37301766913282,5.295641403367086
247,chrY,3307401,3307403,2,0.0,0.0,0.03,-4.01,-4.01,
248,chrY,3307501,3307603,102,0.505,0.7,0.03,15.45309033142095,22.277302148834348,4.073248982030639
249,chrY,3307701,3308303,602,0.0,0.0,0.02714285714285714,-4.009999999999999,-4.01,
250,chrY,3308401,3310303,1902,1.62875,5.56,0.028437499999999998,57.29950715538028,192.357658213599,5.839826728369438
251,chrY,3310401,3310503,102,0.0,0.0,0.0125,-4.01,-4.01,
252,chrY,3310601,3312003,1402,1.3514285714285716,2.51,0.009999999999999998,139.6637442534985,261.29969554849333,7.0783414512817915
253,chrY,3312101,3312703,602,0.0,0.0,0.01,-4.009999999999999,-4.01,
254,chrY,3312801,3313403,602,0.8657142857142858,1.41,0.012142857142857144,78.57080036427381,145.81303402303584,6.155711142222612
255,chrY,3313501,3313503,2,0.0,0.0,0.015,-4.01,-4.01,
256,chrY,3313601,3314203,602,0.9285714285714286,2.02,0.015,67.77204759825699,139.16380199581255,5.951978485137056
257,chrY,3314301,3314403,102,0.0,0.0,0.0125,-4.01,-4.01,
258,chrY,3314501,3315503,1002,1.613,4.28,0.020999999999999998,76.25856742247622,177.51937200547962,6.263213300376883
259,chrY,3315601,3316203,602,0.0,0.0,0.014999999999999998,-4.009999999999999,-4.01,
260,chrY,3316301,3317303,1002,1.3772727272727272,3.7,0.009999999999999998,142.37706723384866,386.2352657442155,7.105670459723016
261,chrY,3317401,3317403,2,0.0,0.0,0.01,-4.01,-4.01,
262,chrY,3317501,3317603,102,0.505,0.65,0.01,50.799007949818545,66.02224969635613,5.658211482751795
263,chrY,3317701,3318603,902,0.0,0.0,0.0045,-4.01,-4.01,
264,chrY,3318901,3319003,102,0.505,0.53,0.01,50.799007949818545,53.42370480266985,5.658211482751795
265,chrY,3319101,3319103,2,0.0,0.0,0.01,-4.01,-4.01,
266,chrY,3319301,3319503,202,0.6533333333333333,0.95,0.01,66.3722092767363,97.51861193057181,6.029747343394052
267,chrY,3319601,3319703,102,0.0,0.0,0.01,-4.01,-4.01,
268,chrY,3319801,3319903,102,0.505,0.65,0.01,50.799007949818545,66.02224969635613,5.658211482751795
269,chrY,3320001,3320003,2,0.0,0.0,0.01,-4.01,-4.01,
270,chrY,3320101,3320203,102,0.505,0.62,0.01,50.799007949818545,62.87261347293456,5.658211482751795
271,chrY,3320301,3320503,202,0.0,0.0,0.01,-4.01,-4.01,
272,chrY,3320601,3321403,802,1.61,3.33,0.016875,108.78293592405868,230.8532120554182,6.576029375951149
273,chrY,3321501,3322503,1002,0.0,0.0,0.022272727272727274,-4.009999999999999,-4.01,
274,chrY,3322601,3322903,302,0.63,0.88,0.03,19.82758508617313,28.57657459567749,4.392317422778761
275,chrY,3323001,3323503,502,0.0,0.0,0.03,-4.009999999999999,-4.01,
276,chrY,3323601,3323703,102,1.01,1.33,0.03,33.12604914061975,44.324755712785326,5.073248982030639
277,chrY,3323801,3323803,2,0.0,0.0,0.03,-4.01,-4.01,
278,chrY,3323901,3324503,602,1.0357142857142858,1.62,0.03,34.02594520445449,54.473583543810385,5.109519762123536
279,chrY,3324601,3324803,202,0.0,0.0,0.03,-4.01,-4.01,
280,chrY,3324901,3325003,102,0.505,0.66,0.03,15.453090331420952,20.877463827313655,4.073248982030639
281,chrY,3325101,3325103,2,0.0,0.0,0.03,-4.01,-4.01,
282,chrY,3325201,3327003,1802,0.9747368421052631,1.96,0.024736842105263158,41.63743451397125,76.87099668814153,5.300279531582599
283,chrY,3327101,3327103,2,0.0,0.0,0.015,-4.01,-4.01,
284,chrY,3327201,3327303,102,1.01,1.31,0.01,103.81788437741494,135.31424661163064,6.658211482751795
285,chrY,3327401,3327403,2,0.0,0.0,0.01,-4.01,-4.01,
286,chrY,3327501,3328103,602,0.7328571428571429,1.43,0.01,74.7212449800919,147.9127915053169,6.19546009354945
